com.samsung.shealth.tracker.pedometer_step_count,2,,,,,,,,,
duration,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.end_time
60000,0,116,51:00.0,52:39.5,52:39.5,116,1.4641666,87.85,4.64,52:00.0
33163,0,61,52:00.0,52:39.6,52:39.6,61,1.3888891,46.06,2.44,53:00.0
47189,0,85,53:00.0,55:00.7,55:00.7,85,1.3333334,62.92,3.35,54:00.0
9319,0,16,15:00.0,16:04.8,16:04.8,16,1.2222222,11.39,0.62,16:00.0
15297,0,20,16:00.0,16:09.6,16:04.9,20,0.90668285,13.869998,0.80000013,17:00.0
13440,0,25,18:00.0,22:12.3,22:12.3,25,1.4166666,19.04,0.98,19:00.0
22302,0,40,30:00.0,30:59.1,30:40.7,40,1.3213615,29.470001,1.51,31:00.0
5684,0,10,31:00.0,31:09.8,31:06.8,10,1.3105652,7.449999,0.39,32:00.0
4354,0,7,00:00.0,01:27.2,01:27.2,7,1.1666666,5.08,0.27,01:00.0
27111,0,48,01:00.0,03:18.4,01:27.3,48,1.3271269,35.98,1.9000001,02:00.0
30071,0,55,02:00.0,03:18.5,03:18.5,55,1.3611112,40.93,2.19,03:00.0
15677,0,28,03:00.0,04:00.0,03:18.5,28,1.340124,21.01,1.1099999,04:00.0
60000,0,109,04:00.0,05:00.0,04:00.4,109,1.3491666,80.95,4.3599973,05:00.0
60000,0,114,05:00.0,06:04.5,05:00.5,114,1.4198334,85.19001,4.5599976,06:00.0
60000,0,118,06:00.0,07:12.0,06:04.6,118,1.4838341,89.030045,4.719997,07:00.0
60000,0,116,07:00.0,08:00.0,07:12.0,116,1.4596668,87.58002,4.639997,08:00.0
60000,0,118,08:00.0,08:59.7,08:00.5,118,1.4818338,88.91003,4.719997,09:00.0
60000,0,118,09:00.0,09:59.8,09:00.4,118,1.481833,88.90997,4.719997,10:00.0
60000,0,115,10:00.0,10:59.9,10:00.4,115,1.4365001,86.19001,4.599997,11:00.0
60000,0,114,11:00.0,11:59.6,11:00.6,114,1.4231663,85.38997,4.559997,12:00.0
60000,0,116,12:00.0,12:59.8,12:00.2,116,1.4475001,86.850006,4.639997,13:00.0
60000,0,112,13:00.0,13:59.5,13:00.5,112,1.4016671,84.10002,4.479997,14:00.0
60000,0,108,14:00.0,14:59.9,14:00.1,108,1.3251679,79.51008,4.3199973,15:00.0
41083,0,70,15:00.0,15:40.1,15:00.5,70,1.2601107,51.770004,2.7999985,16:00.0
21011,0,34,16:00.0,16:45.5,16:27.8,34,1.1764892,24.72,1.3599999,17:00.0
14645,0,24,23:00.0,35:09.2,35:09.2,24,1.2222222,17.9,0.93,24:00.0
4704,0,8,00:00.0,02:17.1,02:17.1,8,1.2222222,5.75,0.31,01:00.0
18183,0,32,01:00.0,02:17.2,02:17.2,32,1.3055556,23.74,1.25,02:00.0
17815,0,30,02:00.0,02:59.8,02:17.4,30,1.2242,21.809996,1.1200001,03:00.0
53616,0,89,03:00.0,04:00.0,03:00.5,89,1.2162197,65.21001,3.5499978,04:00.0
60000,0,105,04:00.0,05:24.7,04:00.6,105,1.2776663,76.65997,4.199998,05:00.0
60000,0,104,05:00.0,05:59.5,05:24.8,104,1.2638341,75.83005,4.139998,06:00.0
60000,0,103,06:00.0,06:59.5,06:00.2,103,1.2545003,75.27002,4.1199975,07:00.0
60000,0,109,07:00.0,07:59.6,07:00.1,109,1.3464996,80.78997,4.3599977,08:00.0
60000,0,110,08:00.0,08:59.5,08:00.2,110,1.3586674,81.52004,4.399997,09:00.0
60000,0,117,09:00.0,11:10.9,09:00.0,117,1.4623333,87.74,4.679998,10:00.0
60000,0,116,10:00.0,11:10.9,11:10.9,116,1.4498333,86.99,4.61,11:00.0
60000,0,112,11:00.0,12:36.7,11:11.0,112,1.3993337,83.96002,4.4399996,12:00.0
60000,0,108,12:00.0,13:25.4,12:36.8,108,1.3319998,79.91999,4.3199987,13:00.0
60000,0,104,13:00.0,13:59.8,13:25.5,104,1.2808329,76.849976,4.159999,14:00.0
33695,0,57,14:00.0,14:35.5,14:00.4,57,1.2467513,42.010002,2.27,15:00.0
34475,0,57,15:00.0,15:59.8,15:00.8,57,1.2072471,41.620003,2.189999,16:00.0
19532,0,27,16:00.0,17:07.7,16:00.3,27,0.9788769,19.12,1.0699999,17:00.0
16486,0,22,28:00.0,28:26.3,28:20.3,22,0.93409127,15.4,0.80000013,29:00.0
7343,0,11,30:00.0,30:33.0,30:29.4,11,1.0621253,7.8,0.43999997,31:00.0
5274,0,9,37:00.0,47:33.7,47:33.7,9,1.2777778,6.74,0.34,38:00.0
32648,0,53,48:00.0,48:56.1,48:06.7,53,1.1507449,37.569992,2.0200002,49:00.0
53064,0,93,49:00.0,49:59.7,49:12.0,93,1.2914492,68.53003,3.6999977,50:00.0
60000,0,110,50:00.0,50:59.8,50:00.3,110,1.3578335,81.47002,4.369997,51:00.0
20148,0,34,51:00.0,51:27.8,51:00.4,34,1.2388273,24.959995,1.3499998,52:00.0
8128,0,12,53:00.0,53:46.1,53:42.5,12,1.0432352,8.48,0.47999996,54:00.0
15516,0,27,54:00.0,54:45.3,54:33.5,27,1.286402,19.959997,1.0700003,55:00.0
16391,0,30,10:00.0,11:22.8,11:22.8,30,1.3611112,22.31,1.18,11:00.0
60000,0,109,11:00.0,11:59.7,11:22.8,109,1.3491672,80.95003,4.3499975,12:00.0
60000,0,109,12:00.0,15:01.3,12:00.2,109,1.3501666,81.009995,4.3599997,13:00.0
20830,0,35,13:00.0,15:01.3,15:01.3,35,1.2222222,25.46,1.39,14:00.0
19734,0,33,14:00.0,15:12.1,15:12.1,33,1.2222222,24.12,1.3,15:00.0
13994,0,25,15:00.0,35:07.4,35:07.4,25,1.3333334,18.66,0.99,16:00.0
16144,0,28,20:00.0,35:07.4,35:07.4,28,1.25,20.18,1.11,21:00.0
5760,0,8,21:00.0,35:07.5,35:07.5,8,0.9722222,5.6,0.32,22:00.0
21101,0,38,33:00.0,35:01.7,33:19.4,38,1.3472975,28.43,1.5,34:00.0
14349,0,26,34:00.0,35:01.8,35:01.8,26,1.3888888,19.93,1.02,35:00.0
20954,0,38,35:00.0,40:55.8,35:01.8,38,1.3596084,28.49,1.52,36:00.0
42254,0,79,36:00.0,40:55.9,40:55.9,79,1.4166666,59.86,3.14,37:00.0
60000,0,121,37:00.0,40:55.9,40:55.9,121,1.5361667,92.17,4.84,38:00.0
60000,0,123,38:00.0,40:56.0,40:56.0,123,1.5951667,95.71,4.94,39:00.0
59102,0,112,39:00.0,40:56.1,40:56.1,112,1.4444444,85.37,4.48,40:00.0
60000,0,122,40:00.0,40:59.6,40:56.2,122,1.551,93.06,4.8799996,41:00.0
60000,0,118,41:00.0,42:00.0,41:00.2,118,1.4891678,89.35007,4.719997,42:00.0
60000,0,119,42:00.0,45:35.7,42:00.5,119,1.5088334,90.53001,4.7599993,43:00.0
60000,0,120,43:00.0,45:35.8,45:35.8,120,1.5215,91.29,4.8,44:00.0
60000,0,117,44:00.0,45:35.8,45:35.8,117,1.4875,89.25,4.65,45:00.0
44447,0,83,45:00.0,45:48.6,45:35.8,83,1.4135803,62.83001,3.319999,46:00.0
30402,0,56,47:00.0,47:59.6,47:33.7,56,1.3840954,42.07999,2.239999,48:00.0
60000,0,118,48:00.0,48:59.6,48:00.2,118,1.4884992,89.30995,4.719997,49:00.0
60000,0,117,49:00.0,49:59.7,49:00.1,117,1.4826663,88.95998,4.679997,50:00.0
60000,0,113,50:00.0,50:59.6,50:00.3,113,1.4255008,85.530045,4.519997,51:00.0
60000,0,115,51:00.0,51:59.7,51:00.1,115,1.446334,86.78004,4.599997,52:00.0
60000,0,120,52:00.0,53:16.6,52:00.3,120,1.5273333,91.64,4.8,53:00.0
60000,0,121,53:00.0,54:08.0,53:16.6,121,1.537666,92.259964,4.8399973,54:00.0
60000,0,116,54:00.0,55:00.0,54:08.0,116,1.4696671,88.180016,4.6399975,55:00.0
60000,0,112,55:00.0,55:59.6,55:01.1,112,1.4024997,84.14998,4.4599977,56:00.0
60000,0,112,56:00.0,56:59.5,56:00.2,112,1.3924996,83.54997,4.4299984,57:00.0
34804,0,62,57:00.0,59:20.7,57:00.1,62,1.3285762,46.24,2.48,58:00.0
21960,0,39,58:00.0,59:20.8,59:20.8,39,1.3055556,28.67,1.53,59:00.0
9583,0,14,59:00.0,59:20.9,59:20.9,14,1.0277778,9.85,0.56,00:00.0
29500,0,51,24:00.0,30:38.7,24:13.0,51,1.279312,37.739998,2.01,25:00.0
48518,0,93,25:00.0,30:38.8,30:38.8,93,1.4722222,71.43,3.74,26:00.0
60000,0,117,26:00.0,30:38.8,30:38.8,117,1.4853334,89.12,4.68,27:00.0
60000,0,116,27:00.0,30:38.9,30:38.9,116,1.4551666,87.31,4.64,28:00.0
28363,0,50,28:00.0,30:38.9,30:38.9,50,1.3055556,37.03,2,29:00.0
22951,0,36,30:00.0,35:03.9,30:39.0,36,1.1506832,26.41,1.4000001,31:00.0
25762,0,46,47:00.0,50:08.5,50:08.5,46,1.3333334,34.35,1.82,48:00.0
59324,0,106,48:00.0,50:08.6,50:08.6,106,1.3333334,79.1,4.23,49:00.0
50635,0,92,49:00.0,50:08.7,50:08.7,92,1.3611112,68.92,3.68,50:00.0
19333,0,32,50:00.0,50:42.7,50:08.9,32,1.206178,23.319994,1.26,51:00.0
14885,0,25,03:00.0,03:51.3,03:23.2,25,1.2273303,18.27,0.9800001,04:00.0
18382,0,31,04:00.0,04:23.2,04:09.2,31,1.2348652,22.699995,1.23,05:00.0
48323,0,79,05:00.0,06:52.6,06:52.6,79,1.1944444,57.72,3.15,06:00.0
60000,0,116,06:00.0,06:59.6,06:52.7,116,1.4540002,87.24001,4.5999994,07:00.0
60000,0,105,07:00.0,07:59.5,07:00.2,105,1.2978326,77.86996,4.189997,08:00.0
60000,0,119,08:00.0,08:59.6,08:00.0,119,1.4985,89.909996,4.759997,09:00.0
60000,0,116,09:00.0,09:59.8,09:00.1,116,1.4494996,86.96998,4.639997,10:00.0
60000,0,116,10:00.0,10:59.7,10:00.4,116,1.4546665,87.27998,4.6399965,11:00.0
60000,0,115,11:00.0,11:59.9,11:00.3,115,1.4350008,86.100044,4.599997,12:00.0
60000,0,117,12:00.0,12:59.5,12:00.5,117,1.474167,88.45002,4.679997,13:00.0
60000,0,120,13:00.0,14:14.0,13:00.1,120,1.5166669,91.000015,4.7999973,14:00.0
49400,0,93,14:00.0,14:48.8,14:14.0,93,1.4265071,70.46997,3.709998,15:00.0
46088,0,84,15:00.0,15:59.9,15:20.1,84,1.3684598,63.069935,3.349998,16:00.0
27520,0,48,16:00.0,17:18.6,16:00.5,48,1.2848454,35.359997,1.92,17:00.0
29169,0,53,17:00.0,17:48.7,17:18.7,53,1.3592794,39.650013,2.0999997,18:00.0
7521,0,11,24:00.0,35:08.2,35:08.2,11,1.0277778,7.73,0.44,25:00.0
45836,0,78,00:00.0,00:58.8,00:31.9,78,1.2562177,57.579998,3.099999,01:00.0
39915,0,61,01:00.0,01:59.6,01:09.2,61,1.099073,43.870007,2.4099991,02:00.0
60000,0,100,02:00.0,02:59.7,02:00.2,100,1.2149991,72.89995,3.9999974,03:00.0
60000,0,109,03:00.0,04:00.0,03:00.3,109,1.3405011,80.43006,4.359998,04:00.0
60000,0,110,04:00.0,07:04.1,04:00.6,110,1.3546667,81.28,4.399999,05:00.0
60000,0,112,05:00.0,07:04.1,07:04.1,112,1.394,83.64,4.48,06:00.0
60000,0,117,06:00.0,07:04.2,07:04.2,117,1.4758333,88.55,4.68,07:00.0
60000,0,115,07:00.0,08:00.0,07:04.3,115,1.4496664,86.97998,4.5999994,08:00.0
60000,0,115,08:00.0,09:07.8,08:01.0,115,1.4466664,86.79999,4.5999994,09:00.0
60000,0,105,09:00.0,09:59.9,09:07.8,105,1.2926686,77.56011,4.1999974,10:00.0
56581,0,89,10:00.0,10:59.8,10:00.5,89,1.1369444,64.32999,3.5599983,11:00.0
56813,0,99,11:00.0,13:15.0,11:00.4,99,1.2912523,73.360016,3.9499993,12:00.0
60000,0,106,12:00.0,13:15.1,13:15.1,106,1.304,78.24,4.23,13:00.0
25067,0,41,13:00.0,13:52.8,13:15.2,41,1.1899691,29.829988,1.6299995,14:00.0
12962,0,19,14:00.0,14:31.2,14:13.2,19,1.0499611,13.610001,0.76000005,15:00.0
30951,0,52,55:00.0,58:09.2,58:09.2,52,1.2222222,37.83,2.08,56:00.0
60000,0,110,56:00.0,58:09.2,58:09.2,110,1.3638334,81.83,4.4,57:00.0
60000,0,112,57:00.0,58:09.3,58:09.3,112,1.3993334,83.96,4.48,58:00.0
57301,0,96,58:00.0,58:59.9,58:09.3,96,1.2263153,70.270004,3.8399975,59:00.0
19288,0,34,59:00.0,08:24.4,59:00.5,34,1.3038875,25.150002,1.35,00:00.0
6265,0,11,01:00.0,08:24.4,08:24.4,11,1.3055556,8.18,0.43,02:00.0
13462,0,22,02:00.0,08:24.5,08:24.5,22,1.1944444,16.08,0.86,03:00.0
28776,2,48,13:00.0,15:00.6,13:00.2,50,1.3333573,38.369995,2.24,14:00.0
3600,0,6,14:00.0,15:00.7,15:00.7,6,1.2222222,4.4,0.24,15:00.0
8834,0,16,18:00.0,20:12.8,20:12.8,16,1.3888888,12.27,0.6,19:00.0
43155,0,77,19:00.0,20:12.9,20:12.9,77,1.3333334,57.54,3.04,20:00.0
60000,0,108,20:00.0,20:59.8,20:13.0,108,1.3358335,80.15002,4.319997,21:00.0
60000,0,114,21:00.0,21:59.9,21:00.4,114,1.4208323,85.24993,4.559997,22:00.0
40521,0,71,22:00.0,22:38.4,22:00.5,71,1.3002851,52.689972,2.8399985,23:00.0
47051,0,80,23:00.0,23:59.7,23:56.1,80,1.2503419,58.829998,3.1699998,24:00.0
49455,0,94,24:00.0,24:50.1,24:00.4,94,1.461709,72.29,3.7599978,25:00.0
52638,0,82,25:00.0,25:59.9,25:04.4,82,1.1246575,59.2,3.1799984,26:00.0
52650,0,84,26:00.0,27:11.2,26:00.5,84,1.1608571,61.12,3.329999,27:00.0
60000,0,100,27:00.0,32:06.2,27:11.2,100,1.2159998,72.96,4,28:00.0
60000,0,107,28:00.0,32:06.2,32:06.2,107,1.3095001,78.57,4.28,29:00.0
60000,0,101,29:00.0,32:06.3,32:06.3,101,1.2294999,73.77,4.04,30:00.0
60000,0,102,30:00.0,32:06.4,32:06.4,102,1.2428333,74.57,4.08,31:00.0
60000,0,102,31:00.0,32:06.5,32:06.5,102,1.2405,74.43,4.08,32:00.0
55311,0,91,32:00.0,32:59.6,32:06.5,91,1.2024646,66.51001,3.629998,33:00.0
34420,0,54,33:00.0,33:51.1,33:00.4,54,1.1353741,39.07999,2.1599994,34:00.0
37177,0,56,34:00.0,34:59.4,34:25.3,56,1.081848,40.219997,2.2400002,35:00.0
59105,0,88,35:00.0,37:36.4,35:00.1,88,1.0662262,63.019997,3.52,36:00.0
57054,0,79,36:00.0,37:36.5,37:36.5,79,0.9722222,55.47,3.16,37:00.0
52754,0,89,37:00.0,37:59.7,37:36.6,89,1.236292,65.219986,3.5499985,38:00.0
60000,0,103,38:00.0,42:33.8,38:00.4,103,1.2549998,75.29999,4.119999,39:00.0
60000,0,112,39:00.0,42:33.9,42:33.9,112,1.4055,84.33,4.48,40:00.0
60000,0,114,40:00.0,42:34.0,42:34.0,114,1.4266665,85.6,4.54,41:00.0
60000,0,114,41:00.0,42:34.1,42:34.1,114,1.4131666,84.79,4.54,42:00.0
60000,0,115,42:00.0,43:33.0,42:34.1,115,1.435167,86.11002,4.5899987,43:00.0
25908,0,46,43:00.0,43:42.8,43:33.0,46,1.2929875,33.5,1.8199999,44:00.0
10640,0,15,44:00.0,44:30.8,44:30.8,15,1,10.64,0.59,45:00.0
46483,0,80,45:00.0,45:59.0,45:16.8,80,1.2654077,58.81998,3.1799986,46:00.0
20241,0,33,46:00.0,55:00.9,46:00.4,33,1.1901261,24.089996,1.3200002,47:00.0
21176,0,36,47:00.0,55:00.9,55:00.9,36,1.25,26.47,1.41,48:00.0
21470,0,35,21:00.0,21:39.5,21:24.8,35,1.1955805,25.669992,1.3199999,22:00.0
60000,0,108,23:00.0,35:02.5,35:02.5,108,1.3361666,80.17,4.3,24:00.0
60000,0,118,24:00.0,35:02.5,35:02.5,118,1.4953334,89.72,4.71,25:00.0
60000,0,117,25:00.0,35:02.5,35:02.5,117,1.4808333,88.85,4.68,26:00.0
60000,0,116,26:00.0,35:02.5,35:02.5,116,1.4668334,88.01,4.64,27:00.0
60000,0,117,27:00.0,35:02.5,35:02.5,117,1.4783334,88.7,4.68,28:00.0
60000,0,117,28:00.0,35:02.5,35:02.5,117,1.4861666,89.17,4.68,29:00.0
60000,0,116,29:00.0,35:02.6,35:02.6,116,1.4618334,87.71,4.64,30:00.0
60000,0,116,30:00.0,35:02.6,35:02.6,116,1.4591668,87.55,4.64,31:00.0
60000,0,112,31:00.0,35:02.6,35:02.6,112,1.4001667,84.01,4.47,32:00.0
56541,0,106,32:00.0,35:02.6,35:02.6,106,1.4166666,80.1,4.24,33:00.0
27006,0,52,33:00.0,35:02.6,35:02.6,52,1.4722222,39.76,2.07,34:00.0
54568,0,100,34:00.0,35:02.7,35:02.7,100,1.3888888,75.79,4,35:00.0
8921,0,13,27:00.0,27:58.3,27:52.6,13,1.0311935,9.2,0.52,28:00.0
13166,0,23,28:00.0,29:58.2,28:45.9,23,1.2972287,17.08,0.9100001,29:00.0
26738,0,44,29:00.0,29:59.6,29:58.2,44,1.1937944,31.919998,1.7599999,30:00.0
36812,0,56,30:00.0,30:59.9,30:00.7,56,1.0887679,40.079998,2.2099993,31:00.0
49622,0,79,31:00.0,31:59.5,31:00.4,79,1.1539226,57.25998,3.1499982,32:00.0
53109,0,96,32:00.0,32:59.5,32:00.1,96,1.353047,71.85994,3.8299978,33:00.0
60000,0,117,33:00.0,33:59.6,33:00.1,117,1.4688327,88.12997,4.679997,34:00.0
60000,0,118,34:00.0,35:00.2,34:00.1,118,1.4889989,89.339935,4.719998,35:00.0
60000,0,117,35:00.0,35:59.6,35:30.5,117,1.4813334,88.880005,4.679998,36:00.0
60000,0,119,36:00.0,37:00.0,36:00.2,119,1.506,90.36,4.7599974,37:00.0
60000,0,112,37:00.0,37:59.5,37:00.5,112,1.3948344,83.69006,4.4799967,38:00.0
60000,0,114,38:00.0,38:59.7,38:00.1,114,1.4166682,85.000084,4.559997,39:00.0
60000,0,113,39:00.0,39:59.8,39:00.3,113,1.3996668,83.98,4.489998,40:00.0
3213,0,6,40:00.0,40:03.2,40:00.3,6,1.3786355,4.4300003,0.22999999,41:00.0
54761,0,86,41:00.0,44:19.7,41:13.3,86,1.1380218,62.31999,3.4399996,42:00.0
60000,0,115,42:00.0,44:19.7,44:19.7,115,1.4453332,86.72,4.59,43:00.0
60000,0,116,43:00.0,44:19.8,44:19.8,116,1.4593332,87.56,4.64,44:00.0
39421,0,70,44:00.0,46:16.2,44:19.9,70,1.3259265,52.270004,2.7999995,45:00.0
49715,0,93,45:00.0,46:16.3,46:16.3,93,1.4166666,70.43,3.71,46:00.0
60000,0,114,46:00.0,46:59.7,46:16.4,114,1.4214998,85.289986,4.559997,47:00.0
45297,0,83,47:00.0,47:47.7,47:00.3,83,1.3830688,62.65001,3.3199983,48:00.0
57021,0,103,48:00.0,48:59.9,48:09.3,103,1.356337,77.339935,4.119998,49:00.0
52517,0,93,49:00.0,49:51.9,49:00.5,93,1.3176577,69.200005,3.7199976,50:00.0
11609,0,15,50:00.0,50:47.9,50:34.4,15,0.91219985,10.589999,0.6,51:00.0
5865,0,8,54:00.0,54:49.3,54:46.6,8,0.9614801,5.6399994,0.32,55:00.0
6084,0,11,55:00.0,55:26.0,55:23.2,11,1.365786,8.309999,0.42999998,56:00.0
53325,0,91,56:00.0,57:00.0,56:01.8,91,1.2532421,66.83003,3.609998,57:00.0
43883,0,82,57:00.0,57:59.8,57:19.8,82,1.4105661,61.899975,3.2699993,58:00.0
60000,0,112,58:00.0,58:59.6,58:00.4,112,1.3999999,83.99999,4.479997,59:00.0
60000,0,113,59:00.0,00:21.6,59:00.1,113,1.4053333,84.32,4.5199995,00:00.0
60000,0,112,00:00.0,00:59.9,00:21.7,112,1.3985003,83.91002,4.479997,01:00.0
60000,0,115,01:00.0,01:59.5,01:00.4,115,1.4523337,87.14002,4.5999975,02:00.0
60000,0,116,02:00.0,02:59.7,02:00.1,116,1.4566667,87.4,4.639997,03:00.0
60000,0,114,03:00.0,03:59.8,03:00.3,114,1.4213336,85.280014,4.559997,04:00.0
60000,0,109,04:00.0,04:59.9,04:00.4,109,1.3391665,80.34999,4.3599973,05:00.0
60000,0,100,05:00.0,05:59.9,05:00.4,100,1.2143334,72.86,3.9999976,06:00.0
16412,0,27,06:00.0,06:17.8,06:00.5,27,1.1990697,19.679993,1.08,07:00.0
25630,0,42,07:00.0,07:57.1,07:23.1,42,1.1958382,30.649996,1.6699997,08:00.0
21330,0,36,13:00.0,15:01.0,15:01.0,36,1.2222222,26.07,1.43,14:00.0
8410,0,14,14:00.0,15:09.3,15:09.3,14,1.2222223,10.28,0.55,15:00.0
60000,0,107,15:00.0,17:13.9,15:32.7,107,1.305,78.3,4.2599993,16:00.0
60000,0,110,16:00.0,17:13.9,17:13.9,110,1.3603334,81.62,4.4,17:00.0
60000,0,113,17:00.0,24:57.9,17:14.0,113,1.4231666,85.39,4.5199995,18:00.0
60000,0,113,18:00.0,24:58.0,24:58.0,113,1.4196666,85.18,4.52,19:00.0
60000,0,117,19:00.0,24:58.1,24:58.1,117,1.4884999,89.31,4.68,20:00.0
60000,0,115,20:00.0,24:58.2,24:58.2,115,1.4503334,87.02,4.6,21:00.0
60000,0,116,21:00.0,24:58.2,24:58.2,116,1.4713334,88.28,4.61,22:00.0
60000,0,112,22:00.0,24:58.3,24:58.3,112,1.4103333,84.62,4.48,23:00.0
60000,0,111,23:00.0,24:58.4,24:58.4,111,1.3879999,83.28,4.44,24:00.0
58359,0,106,24:00.0,24:59.5,24:58.4,106,1.3636221,79.58,4.24,25:00.0
59238,0,109,25:00.0,25:59.4,25:00.1,109,1.3889691,82.279976,4.3599973,26:00.0
60000,0,115,26:00.0,26:59.7,26:00.1,115,1.4443333,86.66,4.5799994,27:00.0
40101,0,69,27:00.0,27:44.8,27:00.4,69,1.2685403,50.870003,2.7599986,28:00.0
49851,0,80,22:00.0,23:04.4,23:04.4,80,1.1666666,58.16,3.17,23:00.0
33839,0,62,23:00.0,23:59.8,23:30.6,62,1.3776888,46.620003,2.4699988,24:00.0
60000,0,113,24:00.0,24:59.6,24:00.5,113,1.4061671,84.370026,4.519997,25:00.0
60000,0,114,25:00.0,25:59.6,25:00.2,114,1.4249994,85.49996,4.559997,26:00.0
60000,0,113,26:00.0,26:59.9,26:00.1,113,1.4008335,84.05001,4.519997,27:00.0
60000,0,110,27:00.0,27:59.8,27:00.4,110,1.3614997,81.68999,4.399997,28:00.0
60000,0,116,28:00.0,28:59.5,28:00.4,116,1.4626669,87.76001,4.639998,29:00.0
60000,0,111,29:00.0,29:59.9,29:00.5,111,1.3740005,82.44003,4.4399977,30:00.0
60000,0,113,30:00.0,30:59.4,30:00.5,113,1.4184997,85.109985,4.5199976,31:00.0
60000,0,113,31:00.0,31:59.7,31:00.5,113,1.4176662,85.05997,4.519997,32:00.0
60000,0,105,32:00.0,32:59.6,32:00.3,105,1.289501,77.37006,4.1999974,33:00.0
54345,0,83,33:00.0,33:59.7,33:00.1,83,1.096496,59.589973,3.3199983,34:00.0
60000,0,106,34:00.0,34:59.5,34:00.3,106,1.2941675,77.65005,4.2399974,35:00.0
60000,0,102,35:00.0,55:01.0,35:00.1,102,1.235333,74.11998,4.079998,36:00.0
19352,0,33,36:00.0,55:01.1,55:01.1,33,1.25,24.19,1.31,37:00.0
5101,0,8,37:00.0,55:08.7,55:08.7,8,1.1388888,5.81,0.31,38:00.0
18388,0,27,38:00.0,55:08.7,55:08.7,27,1.0555555,19.41,1.06,39:00.0
23118,0,40,39:00.0,55:08.8,55:08.8,40,1.2777778,29.54,1.56,40:00.0
20230,0,35,57:00.0,58:05.8,58:05.8,35,1.2777778,25.85,1.36,58:00.0
59754,0,96,58:00.0,58:59.9,58:05.8,96,1.1631001,69.49999,3.839998,59:00.0
53657,0,97,59:00.0,59:52.6,59:00.4,97,1.3535882,72.63001,3.8799982,00:00.0
5968,0,9,01:00.0,02:18.6,02:18.6,9,1.0555556,6.3,0.36,02:00.0
22284,0,35,02:00.0,03:14.2,03:14.2,35,1.1388888,25.38,1.4,03:00.0
17281,0,28,03:00.0,03:15.0,03:14.3,28,1.1694828,20.21,1.12,04:00.0
44711,0,73,08:00.0,09:19.0,08:23.7,73,1.1858318,53.019993,2.8399994,09:00.0
59802,0,99,09:00.0,10:00.0,09:19.0,99,1.2104775,72.39001,3.9599977,10:00.0
60000,0,109,10:00.0,10:59.6,10:00.6,109,1.353166,81.18996,4.3499975,11:00.0
44443,0,77,11:00.0,14:50.8,11:00.7,77,1.2775859,56.779984,3.0699992,12:00.0
5902,0,10,15:00.0,35:06.1,35:06.1,10,1.1944444,7.05,0.4,16:00.0
5768,0,9,21:00.0,35:09.8,35:09.8,9,1.1388888,6.57,0.35,22:00.0
4526,0,8,22:00.0,35:09.9,35:09.9,8,1.3055556,5.91,0.31,23:00.0
7591,0,16,31:00.0,35:10.0,35:10.0,16,1.6111112,12.23,0.62,32:00.0
5856,0,10,32:00.0,35:10.0,35:10.0,10,1.25,7.32,0.39,33:00.0
41587,0,74,37:00.0,39:27.8,39:27.8,74,1.3333334,55.45,2.9,38:00.0
60000,0,113,38:00.0,39:27.8,39:27.8,113,1.4130001,84.78,4.52,39:00.0
27595,0,50,39:00.0,39:27.9,39:27.9,50,1.3611112,37.56,2,40:00.0
38672,0,62,41:00.0,41:44.6,41:03.9,62,1.1592218,44.829983,2.4499993,42:00.0
3439,0,6,05:00.0,05:00.8,05:00.8,6,1.3055556,4.49,0.23,06:00.0
21085,0,36,59:00.0,59:59.9,59:02.5,36,1.2506016,26.369995,1.3400003,00:00.0
10355,0,19,00:00.0,00:10.7,00:00.5,19,1.3809537,14.300001,0.76000005,01:00.0
19141,0,29,01:00.0,01:34.8,01:05.7,29,1.0866349,20.8,1.16,02:00.0
20213,0,33,03:00.0,03:54.8,03:09.7,33,1.1774403,23.799995,1.1500001,04:00.0
18807,0,32,04:00.0,04:38.1,04:24.1,32,1.250592,23.519997,1.2700001,05:00.0
13549,0,18,19:00.0,20:20.8,20:20.8,18,0.9166667,12.42,0.73,20:00.0
37970,0,59,20:00.0,22:02.3,20:20.9,59,1.1129581,42.260002,2.35,21:00.0
58663,0,96,21:00.0,22:02.4,22:02.4,96,1.1944444,70.07,3.84,22:00.0
58813,0,101,22:00.0,23:19.4,22:02.5,101,1.268066,74.57999,4.04,23:00.0
60000,0,110,23:00.0,23:59.7,23:19.4,110,1.3598335,81.59001,4.399997,24:00.0
60000,0,115,24:00.0,24:59.8,24:00.3,115,1.4386674,86.320045,4.599999,25:00.0
60000,0,126,25:00.0,25:59.7,25:00.3,126,1.6201656,97.20994,5.0399966,26:00.0
60000,0,131,26:00.0,26:59.7,26:00.2,131,1.7106665,102.63999,5.2199965,27:00.0
60000,0,123,27:00.0,27:59.5,27:00.2,123,1.577831,94.66987,4.889997,28:00.0
60000,0,121,28:00.0,28:59.7,28:00.0,121,1.5461671,92.77003,4.839998,29:00.0
60000,0,114,29:00.0,29:59.7,29:00.3,114,1.4351659,86.109955,4.549998,30:00.0
